timestamp,RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_Protocol,UL_NumberOfPackets,DL_Protocol,DL_NumberOfPackets
2036-02-06 00:00:00.000,-96.0,0.0,7.0,0.1081655,17.0,18.11,20.445,440168.0,5381.0,260.04,63.35,1.06,59.7641,1.0001,TCP,70.0,TCP,108.0
2036-02-06 00:00:00.100,-96.0,0.0,7.0,0.1134628999999999,17.0,14.41,21.23,435095.0,4215.0,218.52,65.2,1.18,61.5094,1.1134,TCP,82.0,TCP,40.0
2036-02-06 00:00:00.200,-96.0,0.0,7.0,0.129263,17.0,14.9,20.97,443817.0,4389.0,232.65,64.14,1.8,60.5094,1.6982,TCP,63.0,TCP,311.0
2036-02-06 00:00:00.300,-96.0,0.0,7.0,0.1506728,16.49,15.2,20.87,432870.0,4445.0,229.9,64.14,1.56,60.5094,1.4718,TCP,92.0,TCP,223.0
2036-02-06 00:00:00.400,-96.0,0.0,7.0,0.16684,15.48,16.48,19.465,441465.0,4515.0,262.18,63.62,1.47,60.0188,1.3869,TCP,77.0,TCP,239.0
2036-02-06 00:00:00.500,-96.0,0.0,7.0,0.1594209999999999,14.46,20.26,21.57,440168.0,6020.0,221.49,64.41,1.33,60.7641,1.2548,TCP,74.0,TCP,215.0
2036-02-06 00:00:00.600,-96.0,0.0,7.0,0.1431748,14.0,17.86,20.51,432870.0,4953.0,243.03,63.08,1.49,59.5094,1.4059,TCP,75.0,None,430.0
2036-02-06 00:00:00.700,-96.0,0.0,7.0,0.1318078,14.0,15.45,19.45,436519.0,5242.0,210.79,63.35,1.88,59.7641,1.7737,TCP,73.0,TCP,434.0
2036-02-06 00:00:00.800,-96.0,0.0,7.0,0.1238619999999999,14.0,16.08,20.12,448763.0,6036.0,272.32,64.68,2.3,61.0188,2.1698000000000004,TCP,107.0,TCP,637.0
2036-02-06 00:00:00.900,-96.0,0.0,7.0,0.1168467,14.0,16.25,19.445,429221.0,5510.0,262.59,63.35,1.08,59.7641,1.019,TCP,66.0,TCP,183.0
