timestamp,RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_Protocol,UL_NumberOfPackets,DL_Protocol,DL_NumberOfPackets
2026-01-28 00:00:00.000,-87.0,0.0,7.0,0.0,9.0,5.0,22.5,0.0,209.0,0.0,0.0,0.0,0.0,0.0,UDP,24.0,UDP,240.0
2026-01-28 00:00:00.100,-87.0,0.0,7.0,0.0,9.0,5.0,22.36,0.0,209.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,403.0
2026-01-28 00:00:00.200,-87.0,0.0,7.0,0.0,9.0,5.0,22.99,177.0,46.0,0.0,0.05,0.0,0.0472,0.0,None,0.0,None,297.0
2026-01-28 00:00:00.300,-87.0,0.0,7.0,0.0,9.0,5.0,15.59,0.0,402.0,0.0,0.0,0.05,0.0,0.0472,None,0.0,None,23.0
2026-01-28 00:00:00.400,-87.0,0.0,7.0,0.0,9.0,5.0,24.44,0.0,209.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,334.0
2026-01-28 00:00:00.500,-87.0,0.0,7.0,0.0,9.0,5.0,22.475,0.0,209.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,352.0
2026-01-28 00:00:00.600,-87.0,0.0,7.0,0.0,9.0,5.0,21.58,0.0,193.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,89.0
2026-01-28 00:00:00.700,-87.0,0.0,7.0,0.0,9.0,5.0,15.76,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,None,0.0,None,392.0
2026-01-28 00:00:00.800,-87.0,0.0,7.0,0.0,9.0,5.0,24.32,0.0,209.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,128.0
2026-01-28 00:00:00.900,-87.0,0.0,7.0,0.0,9.0,5.0,22.55,177.0,209.0,0.0,0.0,0.05,0.0,0.0472,None,0.0,None,294.0
2026-01-28 00:00:01.000,-87.0,0.0,7.0,0.0,9.0,5.0,22.1,0.0,193.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,344.0
2026-01-28 00:00:01.100,-87.0,0.0,7.0,0.0,9.0,5.0,16.67,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,None,0.0,None,250.0
2026-01-28 00:00:01.200,-87.0,0.0,7.0,0.0,9.0,5.0,22.72,177.0,46.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,198.0
2026-01-28 00:00:01.300,-87.0,0.0,7.0,0.0,9.0,5.0,22.5,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,None,0.0,None,388.0
