timestamp,RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_Protocol,UL_NumberOfPackets,DL_Protocol,DL_NumberOfPackets
2036-12-10 00:00:00.000,-99.0,0.08116,7.0,0.04883299999999999,9.0,5.0,19.625,0.0,209.0,0.0,0.0,0.0,0.0,0.0,TCP,97,TCP,78.0
2036-12-10 00:00:00.100,-98.23,0.08116,7.0,0.04385630000000001,9.0,16.52,20.22,0.0,193.0,0.0,0.0,0.26,0.0,0.24529999999999996,TCP,104,TCP,22.0
2036-12-10 00:00:00.200,-98.0,0.08116,7.0,0.12238099999999996,9.0,8.52,20.89,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,TCP,132,TCP,28.0
2036-12-10 00:00:00.300,-98.0,0.0810789,7.0,0.1270076,9.0,5.0,19.81,177.0,255.0,0.0,0.0,0.05,0.0,0.0472,TCP,99,TCP,3.0
2036-12-10 00:00:00.400,-98.0,0.07305000000000003,7.0,0.12391640000000001,9.0,5.0,20.015,0.0,209.0,0.0,0.0,0.0,0.0,0.0,TCP,99,TCP,6.0
2036-12-10 00:00:00.500,-97.10752688172043,0.07305000000000003,7.0,0.11129929999999998,9.0,5.0,20.5,0.0,0.0,0.0,0.0,0.05,0.0,0.0472,TCP,121,TCP,1.0
2036-12-10 00:00:00.600,-97.0,0.07305000000000003,7.0,0.11006900000000006,8.9,20.04,20.97,0.0,386.0,0.0,0.0,0.0,0.0,0.0,TCP,130,TCP,12.0
2036-12-10 00:00:00.700,-97.0,0.0683716,7.0,0.19067840000000003,7.88,5.85,20.55,531.0,373.0,11.9,0.1,0.1,0.0944,0.0944,TCP,78,TCP,0.0
2036-12-10 00:00:00.800,-97.0,0.061535199999999984,7.0,0.18590099999999998,6.86,43.09,20.595,42549.0,36192.0,2123.93,9.69,26.54,9.142100000000001,25.0381,TCP,68,TCP,0.0
2036-12-10 00:00:00.900,-97.0,0.055499600000000024,7.0,0.1671445,6.0,36.24,21.165,9046.0,13226.0,684.93,1.14,4.79,1.0758,4.519,TCP,92,TCP,0.0
2036-12-10 00:00:01.000,-97.0,0.04968560000000002,7.0,0.15012409999999998,6.0,20.23,20.575,15976.0,5707.0,276.93,2.75,2.52,2.5946,2.3774,TCP,73,TCP,0.0
2036-12-10 00:00:01.100,-97.0,0.04490599999999999,7.0,0.13483749999999997,6.0,13.45,20.0,708.0,1586.0,66.68,0.1,0.55,0.0944,0.5191,TCP,93,TCP,0.0
2036-12-10 00:00:01.200,-97.0,0.04054400000000001,7.0,0.12122600000000001,6.0,9.32,19.615,6647.0,2045.0,95.2,2.56,0.78,2.4152,0.736,TCP,82,TCP,2.0
2036-12-10 00:00:01.300,-97.0,0.03660839999999999,7.0,0.10888139999999996,6.0,8.2,20.855,708.0,766.0,25.22,0.15,0.2,0.1416,0.1888,TCP,88,TCP,2.0
2036-12-10 00:00:01.400,-97.0,0.03270000000000001,7.0,0.09779519999999998,6.0,7.14,21.4,13418.0,2656.0,118.01,1.11,1.51,1.0472,1.4247,TCP,78,TCP,11.0
2036-12-10 00:00:01.500,-97.0,0.03144,7.0,0.08792500000000004,6.0,5.0,20.185,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,TCP,86,TCP,3.0
2036-12-10 00:00:01.600,-97.0,0.03144,7.0,0.07896759999999999,6.0,5.0,19.55,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,TCP,61,TCP,0.0
2036-12-10 00:00:01.700,-97.25806451612904,0.028928000000000002,7.0,0.070996,6.0,5.0,19.58,177.0,133.0,0.0,0.0,0.0,0.0,0.0,TCP,83,TCP,18.0
2036-12-10 00:00:01.800,-98.0,0.026035999999999993,7.0,0.06574,6.0,5.0,20.3,177.0,32.0,0.0,0.05,0.0,0.0472,0.0,TCP,74,TCP,38.0
2036-12-10 00:00:01.900,-98.0,0.025469999999999993,7.0,0.05982699999999999,6.0,5.0,21.14,0.0,149.0,0.0,0.0,0.0,0.0,0.0,TCP,54,TCP,93.0
2036-12-10 00:00:02.000,-97.91,0.0241185,7.0,0.05372360000000001,6.0,6.53,19.545,1187.0,1442.0,61.06,0.05,1.35,0.0472,1.2737,TCP,85,TCP,174.0
2036-12-10 00:00:02.100,-97.0,0.02200400000000001,7.0,0.04823980000000003,6.94,14.2,21.035,885.0,5666.0,289.92,0.1,1.97,0.0944,1.8587,TCP,92,TCP,364.0
2036-12-10 00:00:02.200,-97.0,0.0198678,7.0,0.04336949999999998,7.95,9.8,22.175,7501.0,1484.0,58.43,0.16,1.11,0.151,1.0473999999999999,TCP,68,TCP,617.0
2036-12-10 00:00:02.300,-97.0,0.018012,7.0,0.0389493,8.97,8.39,21.565,531.0,2246.0,91.52,0.05,0.22,0.0472,0.20759999999999998,TCP,96,TCP,318.0
2036-12-10 00:00:02.400,-97.0,0.01671,7.0,0.038432000000000015,9.1,5.0,22.05,0.0,255.0,0.0,0.0,0.05,0.0,0.0472,TCP,75,TCP,274.0
2036-12-10 00:00:02.500,-97.0,0.0156579,7.0,0.03486999999999999,10.02,10.55,22.52,25257.0,1411.0,60.75,3.23,0.88,3.0472,0.8301999999999999,TCP,79,TCP,316.0
2036-12-10 00:00:02.600,-97.0,0.014065000000000003,7.0,0.031345800000000014,11.03,13.74,22.38,54581.0,4096.0,181.58,10.14,0.39,9.566,0.368,TCP,78,TCP,303.0
2036-12-10 00:00:02.700,-97.0,0.0126424,7.0,0.028158499999999993,12.05,26.58,20.295,136680.0,10379.0,595.62,25.19,3.65,23.7643,3.4435000000000002,TCP,92,TCP,300.0
2036-12-10 00:00:02.800,-97.0,0.012417999999999995,7.0,0.025469999999999993,13.0,19.44,20.645,289907.0,10201.0,401.68,41.22,1.95,38.8869,1.8396,TCP,105,TCP,300.0
2036-12-10 00:00:02.900,-97.0,0.011647999999999997,7.0,0.022996500000000003,13.97,21.52,21.84,432870.0,12028.0,610.03,65.2,3.48,61.5094,3.2832,TCP,92,TCP,309.0
2036-12-10 00:00:03.000,-97.0,0.0104748,7.0,0.02493879999999999,14.98,25.53,22.2,440168.0,10328.0,428.33,65.2,3.63,61.5094,3.4246000000000003,TCP,91,TCP,295.0
2036-12-10 00:00:03.100,-97.0,0.009405399999999998,7.0,0.022670399999999997,16.02,20.9,21.14,441465.0,7193.0,346.27,64.41,1.31,60.7641,1.2358,TCP,89,TCP,315.0
2036-12-10 00:00:03.200,-97.0,0.008447500000000002,7.0,0.0322373,17.03,24.89,19.59,436519.0,7990.0,411.0,63.08,1.58,59.5094,1.4906,TCP,85,TCP,307.0
2036-12-10 00:00:03.300,-97.0,0.007596800000000002,7.0,0.04221049999999999,18.0,35.85,18.85,440168.0,9370.0,701.43,64.93,3.15,61.2547,2.9718999999999998,TCP,86,TCP,303.0
2036-12-10 00:00:03.400,-96.29,0.0068228,7.0,0.08881870000000003,18.0,24.71,18.39,432870.0,9044.0,492.46,62.29,1.78,58.7641,1.6791999999999998,TCP,90,TCP,309.0
2036-12-10 00:00:03.500,-96.0,0.006124000000000003,7.0,0.1290247,17.97,29.58,19.18,438744.0,7010.0,589.0,66.26,1.37,62.5094,1.2925,TCP,72,TCP,301.0
2036-12-10 00:00:03.600,-96.0,0.005504,7.0,0.184649,16.9,20.33,18.93,440168.0,6334.0,306.12,65.2,1.68,61.5094,1.5849000000000002,TCP,84,TCP,307.0
2036-12-10 00:00:03.700,-96.0,0.0049418000000000005,7.0,0.19192159999999994,15.88,18.51,18.25,432870.0,5680.0,269.36,62.29,0.96,58.7641,0.9057000000000001,TCP,77,TCP,301.0
2036-12-10 00:00:03.800,-96.0,0.004441999999999998,7.0,0.19035799999999992,14.87,19.89,19.115,437816.0,5642.0,289.31,63.62,1.66,60.0188,1.5660000000000003,TCP,84,TCP,302.0
2036-12-10 00:00:03.900,-96.0,0.0039916000000000005,7.0,0.18709250000000005,13.85,25.87,18.95,443817.0,7065.0,313.74,64.93,2.59,61.2547,2.4434,TCP,71,TCP,303.0
2036-12-10 00:00:04.000,-96.0,0.0035868,7.0,0.17250649999999998,12.83,14.84,18.79,432870.0,8041.0,364.27,63.08,0.71,59.5094,0.6698000000000001,TCP,70,TCP,311.0
2036-12-10 00:00:04.100,-96.0,0.0032160000000000005,7.0,0.15509599999999996,12.0,20.5,18.18,436519.0,5594.0,292.27,61.5,0.93,58.0188,0.8775999999999999,TCP,85,TCP,281.0
2036-12-10 00:00:04.200,-96.0,0.0028979,7.0,0.13929799999999992,12.0,29.06,18.55,445114.0,7302.0,325.9,67.05,3.73,63.2547,3.5188,TCP,112,TCP,303.0
2036-12-10 00:00:04.300,-96.0,0.0026003000000000003,7.0,0.12524410000000002,12.0,22.57,18.34,432870.0,5979.0,287.33,63.08,1.62,59.5094,1.5283000000000002,TCP,100,TCP,309.0
2036-12-10 00:00:04.400,-96.0,0.002335599999999999,7.0,0.11249039999999998,12.0,20.07,19.195,432870.0,5484.0,262.52,63.35,1.25,59.7641,1.1793,TCP,96,TCP,312.0
2036-12-10 00:00:04.500,-96.0,0.0020992000000000007,7.0,0.10113360000000003,12.0,23.53,18.505,440168.0,6792.0,323.48,64.14,2.42,60.5094,2.2828999999999997,TCP,82,TCP,291.0
2036-12-10 00:00:04.600,-96.0,0.0018862999999999996,7.0,0.09083420000000003,12.0,22.75,19.14,441465.0,5267.0,254.91,67.32,2.34,63.5094,2.2075,TCP,83,TCP,290.0
2036-12-10 00:00:04.700,-96.0,0.0016902,7.0,0.0816647,12.0,24.8,19.05,430149.0,5765.0,276.42,63.62,2.4,60.0188,2.2640000000000002,TCP,77,TCP,309.0
2036-12-10 00:00:04.800,-96.0,0.0015170000000000003,7.0,0.07335049999999999,12.0,29.12,18.64,440168.0,6694.0,310.83,65.2,1.49,61.5094,1.4056,TCP,81,TCP,310.0
2036-12-10 00:00:04.900,-96.0,0.0013644000000000004,7.0,0.06588199999999998,12.0,27.27,17.535,440088.0,6398.0,306.44,65.2,2.49,61.5094,2.349,TCP,68,TCP,276.0
2036-12-10 00:00:05.000,-96.0,0.0012228,7.0,0.059170399999999984,12.0,19.96,20.585,434247.0,6797.0,325.12,63.35,2.95,59.7641,2.783,TCP,96,TCP,338.0
2036-12-10 00:00:05.100,-96.0,0.0011022999999999999,7.0,0.05319659999999999,12.34,25.79,19.17,440168.0,7669.0,362.83,63.35,1.68,59.7641,1.5848,TCP,87,TCP,300.0
2036-12-10 00:00:05.200,-96.0,0.0009910000000000001,7.0,0.04777799999999998,13.36,22.41,18.67,436519.0,6227.0,294.71,64.14,2.23,60.5094,2.1039999999999996,TCP,89,TCP,297.0
2036-12-10 00:00:05.300,-96.0,0.0008901,7.0,0.04291519999999999,14.38,19.9,19.5,437816.0,5259.0,269.46,64.41,2.07,60.7641,1.9528,TCP,86,TCP,313.0
2036-12-10 00:00:05.400,-96.0,0.0008003999999999997,7.0,0.04291510000000001,15.39,24.21,18.715,440168.0,7154.0,333.56,63.35,1.54,59.7641,1.453,TCP,69,TCP,288.0
2036-12-10 00:00:05.500,-96.0,0.0007201999999999997,7.0,0.05254130000000002,16.0,23.51,17.825,436519.0,7012.0,381.55,63.35,2.34,59.7641,2.2074000000000003,TCP,96,TCP,293.0
2036-12-10 00:00:05.600,-96.0,0.0006487999999999996,7.0,0.06594829999999999,16.0,21.7,17.59,432870.0,7452.0,391.19,63.08,2.13,59.5094,2.0094,TCP,64,TCP,328.0
2036-12-10 00:00:05.700,-96.0,0.0005798000000000002,7.0,0.08070599999999997,16.0,20.62,19.0,445114.0,6924.0,325.99,65.47,2.3,61.7641,2.1697,TCP,88,TCP,299.0
