timestamp,RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_Protocol,UL_NumberOfPackets,DL_Protocol,DL_NumberOfPackets
2037-01-21 00:00:00.000,-105.0,0.05905000000000001,7.0,0.09434839999999997,8.64,16.04,17.5,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,None,0,UDP,47.0
2037-01-21 00:00:00.100,-105.0,0.05905000000000001,7.0,0.1487572,8.0,5.0,17.5,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,None,0,None,57.0
2037-01-21 00:00:00.200,-105.0,0.0555631,7.0,0.13903,8.0,5.0,18.09,177.0,40.0,0.0,0.05,0.0,0.0472,0.0,UDP,2,UDP,38.0
2037-01-21 00:00:00.300,-105.0,0.05314,7.0,0.1294321,8.0,5.0,18.5,0.0,193.0,0.0,0.0,0.0,0.0,0.0,None,0,UDP,6.0
2037-01-21 00:00:00.400,-105.0,0.05314,7.0,0.11623790000000003,8.0,5.0,18.83,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,None,0,None,0.0
2037-01-21 00:00:00.500,-104.22,0.051759400000000025,7.0,0.10450280000000003,8.0,5.0,19.34,177.0,193.0,0.0,0.05,0.0,0.0472,0.0,None,0,None,0.0
2037-01-21 00:00:00.600,-103.78494623655914,0.047830000000000004,7.0,0.09395509999999999,8.0,6.01,19.94,177.0,1121.0,82.81,0.05,1.11,0.0472,1.0472,None,0,None,0.0
2037-01-21 00:00:00.700,-103.0,0.04304999999999999,7.0,0.08437250000000002,8.0,40.45,20.845,28351.0,35134.0,2317.08,5.13,15.85,4.8399,14.9529,None,0,None,2.0
2037-01-21 00:00:00.800,-103.0,0.03883059999999999,7.0,0.07576829999999997,8.0,27.69,21.415,24165.0,25109.0,1216.34,4.24,11.76,4.0003,11.0946,None,0,None,23.0
2037-01-21 00:00:00.900,-103.0,0.03487000000000001,7.0,0.0680498,8.0,16.08,20.74,17302.0,5968.0,302.06,2.45,2.15,2.3115,2.0284999999999997,None,0,None,5.0
2037-01-21 00:00:01.000,-102.74,0.0314149,7.0,0.06117999999999999,8.0,13.0,22.1,5318.0,1782.0,71.55,0.28,1.2,0.2642,1.1322,None,0,None,0.0
2037-01-21 00:00:01.100,-102.0,0.030846199999999994,7.0,0.05853220000000002,8.0,5.0,22.435,177.0,233.0,0.0,0.0,0.05,0.0,0.0472,None,0,None,0.0
