timestamp,RSRP,DL_BLER,DL_MCS,UL_BLER,UL_MCS,UL_NPRB,UL_SNR,TX_Bytes,RX_Bytes,Estimated_UL_Buffer,PRBs_DL_Current,PRBs_UL_Current,PRB_Utilization_DL,PRB_Utilization_UL,UL_Protocol,UL_NumberOfPackets,DL_Protocol,DL_NumberOfPackets
2036-10-08 00:00:00.000,-103.6236559139785,0.0558586,7.0,0.12102999999999996,6.0,5.0,23.96,177.0,32.0,0.0,0.0,0.05,0.0,0.0472,None,0,None,15.0
2036-10-08 00:00:00.100,-105.0,0.05314,7.0,0.11328600000000001,6.0,5.0,23.5,0.0,149.0,0.0,0.0,0.0,0.0,0.0,None,0,None,20.0
2036-10-08 00:00:00.200,-105.0,0.049900900000000005,7.0,0.10173600000000001,6.0,8.29,23.1,6026.0,2415.0,102.8,1.31,1.32,1.236,1.2453999999999998,None,0,None,2.0
2036-10-08 00:00:00.300,-104.07,0.0491272,7.0,0.09476600000000002,6.0,12.79,22.44,5247.0,6138.0,294.36,0.61,4.09,0.5757,3.8583999999999996,None,0,None,9.0
2036-10-08 00:00:00.400,-104.0,0.04618130000000001,7.0,0.08679919999999999,6.0,13.43,21.705,2848.0,2514.0,112.66,0.23,1.72,0.21710000000000002,1.6228,None,0,None,3.0
2036-10-08 00:00:00.500,-103.44,0.04246029999999999,7.0,0.07879210000000002,6.0,10.98,19.535,5495.0,1909.0,81.29,1.26,0.37,1.1887999999999999,0.34919999999999995,TCP,10,UDP,0.0
2036-10-08 00:00:00.600,-103.0,0.03833559999999999,7.0,0.07083280000000002,6.0,9.58,18.925,3819.0,1200.0,44.75,2.32,0.71,2.1888,0.6701,TCP,71,TCP,8.0
2036-10-08 00:00:00.700,-103.0,0.036239999999999994,7.0,0.0670094,6.0,5.0,18.455,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,TCP,30,TCP,9.0
2036-10-08 00:00:00.800,-103.0,0.036239999999999994,7.0,0.06025199999999998,6.0,5.0,18.11,0.0,149.0,0.0,0.0,0.05,0.0,0.0472,None,0,None,25.0
2036-10-08 00:00:00.900,-103.0,0.033126800000000005,7.0,0.054115,6.17,23.42,19.39,15587.0,14759.0,910.85,2.11,10.41,1.9907,9.8209,None,0,None,12.0
2036-10-08 00:00:01.000,-103.0,0.0300772,7.0,0.048657200000000005,7.18,23.7,19.42,19567.0,18284.0,1001.28,3.28,10.26,3.0945,9.6792,None,0,None,1.0
2036-10-08 00:00:01.100,-103.0,0.026978599999999995,7.0,0.043697999999999994,8.2,24.52,21.025,4558.0,20684.0,1174.68,1.0,11.15,0.9435000000000001,10.5188,None,0,None,0.0
2036-10-08 00:00:01.200,-103.0,0.024651199999999998,7.0,0.04013,9.0,5.6,20.34,2840.0,360.0,6.2,0.13,0.14,0.12269999999999999,0.1321,None,0,None,0.0
2036-10-08 00:00:01.300,-100.80645161290323,0.02316119999999999,7.0,0.03804479999999999,9.52,5.0,19.94,177.0,209.0,0.0,0.05,0.0,0.0472,0.0,None,0,None,0.0
2036-10-08 00:00:01.400,-100.0,0.021399999999999992,7.0,0.03417059999999998,9.46,5.0,21.8,177.0,255.0,0.0,0.0,0.05,0.0,0.0472,None,0,None,0.0
2036-10-08 00:00:01.500,-100.0,0.021399999999999992,7.0,0.03137249999999999,9.0,5.0,20.02,0.0,193.0,0.0,0.0,0.0,0.0,0.0,UDP,4,UDP,0.0
2036-10-08 00:00:01.600,-100.0,0.021399999999999992,7.0,0.028175900000000018,9.0,5.0,16.42,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,UDP,17,UDP,0.0
2036-10-08 00:00:01.700,-100.0,0.021399999999999992,7.0,0.02533059999999999,9.0,5.0,21.01,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,TCP,4,TCP,0.0
2036-10-08 00:00:01.800,-100.0,0.021399999999999992,7.0,0.02277569999999999,9.0,5.0,21.825,0.0,209.0,0.0,0.0,0.0,0.0,0.0,TCP,6,TCP,0.0
2036-10-08 00:00:01.900,-100.0,0.021399999999999992,7.0,0.020456699999999998,9.0,5.0,19.465,0.0,193.0,0.0,0.0,0.05,0.0,0.0472,TCP,21,TCP,0.0
2036-10-08 00:00:02.000,-100.0,0.021399999999999992,7.0,0.018374399999999996,9.0,5.0,18.85,0.0,209.0,0.0,0.0,0.05,0.0,0.0472,TCP,28,TCP,0.0
2036-10-08 00:00:02.100,-100.0,0.021399999999999992,7.0,0.016518800000000004,9.0,5.0,23.3,0.0,209.0,0.0,0.0,0.0,0.0,0.0,TCP,35,TCP,0.0
